Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,year_month
Zuzug,2013,4,Schweizer,W,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,32,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Rosental,2013-4
Zuzug,2013,4,Ausländer,M,32,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2013-4
Zuzug,2013,4,Ausländer,W,32,Asien,Singapur,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2013-4
Zuzug,2013,4,Ausländer,W,32,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Wegzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Vorstädte,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Matthäus,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Vorstädte,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Am Ring,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,W,32,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Am Ring,Asien,Indien,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,GR,NA,2013-4
Zuzug,2013,4,Ausländer,M,32,Europa (ohne Schweiz),Belgien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2013-4
Zuzug,2013,4,Ausländer,W,32,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,W,32,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Schweizer,W,32,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,St. Johann,2013-4
Zuzug,2013,4,Ausländer,M,32,Afrika,Gabun,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Zuzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,GL,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,GE,NA,Schweiz,Schweiz,BS,St. Alban,2013-4
Zuzug,2013,4,Ausländer,W,32,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2013-4
Zuzug,2013,4,Schweizer,W,32,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,M,32,Lateinamerika und Karibik,Brasilien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,32,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,VD,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Clara,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Gotthelf,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,W,32,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,GE,NA,2013-4
Wegzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BE,NA,2013-4
Wegzug,2013,4,Schweizer,W,32,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BE,NA,2013-4
Wegzug,2013,4,Ausländer,M,32,Schweiz,Schweiz,BS,Altstadt Grossbasel,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Clara,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Ausländer,W,32,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Schweizer,M,32,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Vorstädte,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Breite,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Matthäus,Europa (ohne Schweiz),Frankreich,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Slowakische Republik,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Bruderholz,Europa (ohne Schweiz),Rumänien,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2013-4
Zuzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2013-4
Zuzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Bulgarien,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Vorstädte,2013-4
Zuzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Johann,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Norwegen,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Bettingen,2013-4
Zuzug,2013,4,Ausländer,W,33,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Riehen,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Türkei,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,W,33,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,M,33,Asien,Saudi-Arabien,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Vorstädte,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Bulgarien,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2013-4
Zuzug,2013,4,Ausländer,M,33,Ozeanien,Australien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Rosental,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2013-4
Zuzug,2013,4,Ausländer,W,33,Nordamerika,Kanada,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Matthäus,Europa (ohne Schweiz),Frankreich,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Italien,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BE,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,St. Johann,Asien,Indien,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Gotthelf,Europa (ohne Schweiz),Ungarn,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,BL,NA,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Schweden,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Zuzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2013-4
Zuzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,LU,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Ungarn,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Ausländer,M,33,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2013-4
Zuzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2013-4
Zuzug,2013,4,Ausländer,W,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Bachletten,Lateinamerika und Karibik,Brasilien,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Frankreich,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,W,33,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Riehen,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,SG,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Riehen,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Bachletten,Lateinamerika und Karibik,Brasilien,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Gotthelf,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Am Ring,Asien,Indien,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,M,33,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Bachletten,Europa (ohne Schweiz),Oesterreich,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,33,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Italien,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,St. Alban,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,33,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,VD,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Matthäus,Asien,Indien,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Rosental,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Altstadt Grossbasel,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Matthäus,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,Clara,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,Bruderholz,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Deutschland,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,34,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BE,NA,2013-4
Zuzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2013-4
Zuzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Riehen,2013-4
Zuzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2013-4
Zuzug,2013,4,Ausländer,M,34,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Riehen,2013-4
Zuzug,2013,4,Ausländer,M,34,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,M,34,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Zuzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2013-4
Zuzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,VD,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Schweizer,M,34,Schweiz,Schweiz,NW,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2013-4
Zuzug,2013,4,Ausländer,W,34,Europa (ohne Schweiz),Slowakische Republik,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2013-4
Zuzug,2013,4,Ausländer,W,34,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Bruderholz,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,W,34,Lateinamerika und Karibik,Brasilien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2013-4
Zuzug,2013,4,Ausländer,W,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,SG,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,St. Johann,Asien,Indien,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,M,34,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,AG,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BE,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,ZH,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,St. Johann,Asien,Indien,Ausland,NA,2013-4
Wegzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BS,Altstadt Grossbasel,Schweiz,Schweiz,BL,NA,2013-4
Wegzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,LU,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,unbekannt,unbekannt,NA,2013-4
Wegzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,SH,NA,2013-4
Wegzug,2013,4,Ausländer,W,34,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,AG,NA,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Wettstein,2013-4
Zuzug,2013,4,Ausländer,W,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2013-4
Zuzug,2013,4,Schweizer,M,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Iselin,2013-4
Zuzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Bachletten,2013-4
Zuzug,2013,4,Schweizer,W,34,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,St. Johann,2013-4
Zuzug,2013,4,Ausländer,M,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,W,34,Nordamerika,Vereinigte Staaten von Amerika,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Schweizer,M,34,Asien,Japan,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2013-4
Zuzug,2013,4,Ausländer,M,34,Nordamerika,Vereinigte Staaten von Amerika,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Türkei,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2013-4
Zuzug,2013,4,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2013-4
Zuzug,2013,4,Ausländer,W,34,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2013-4
Zuzug,2013,4,Ausländer,W,34,Europa (ohne Schweiz),Luxemburg,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2013-4
